,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99
f-89,-0.03765953396835445,-0.011061477681781066,0.04571565500637772,0.03674993607599877,0.15805405467125355,0.00489796567300232,-0.03066488608817093,0.04927442981343733,0.12093752536290962,0.023701198552715762,0.11494928804053045,0.09406994293517908,0.0818120731302183,-0.14046343133762207,-0.001961764633649955,-0.04180765419447693,0.0148740228181639,0.0363619127707553,0.051311990286796325,0.055062159068533394,0.09228964903813114,0.01972366423201648,0.051241818474196704,-0.06569627625333078,0.055645690808813895,0.06384336079453393,-0.02648246126094563,-0.09119380853023587,0.09554086872504464,0.015388169350757784,-0.0322083441860251,0.07951001536767632,0.11467623522273275,-0.07931686668410234,-0.04268867967709962,-0.035305968784916084,-0.022051712172581842,-0.03354921719893383,-0.22227738264369581,0.027619010928516326,-0.07656511352621154,-0.05486684333563756,0.11034573939056423,0.029251701075197818,-0.0037116704489281557,0.1682996571883704,0.0772534795681112,0.0551734541674527,0.04635978434947755,0.08648156265086754,-0.10861855601866555,0.1679929103014654,0.029687151475136436,-0.12581313680128525,-0.09843721815893404,-0.049185390975183804,-0.09447135201876168,0.12841189352304067,-0.0345698052617895,-0.09980891935638005,-0.05071990828750487,-0.09124058727525752,-0.09501243335701888,0.09790210743322622,-0.0009431790704095671,0.19673703936424386,0.0610975304164123,-0.01676025466809352,-0.04327977872700241,0.050019106196587004,0.10142907168383768,0.06176373405041538,-0.05443453746560691,0.05294710138129986,-0.05810710456786656,-0.03573021193455718,-0.009866806646728885,-0.08801349461569244,-0.04590516336735459,-0.03843708619804579,0.12381904300548038,0.07808534432922858,0.061682057503562544,0.09754172208023007,0.11244900019471908,-0.13664244509827048,-0.13580349239691455,0.0029896181489202198,-0.05531666652652971,-0.02151496774801911,-0.02774535216130951,-0.04593805550550734,-0.029440630720758466,1.0413963978539569,0.043599601930269204,-0.08869676623409534,0.0058492868335780195,0.025008024288050833,-0.10175570899509545,0.030798750945317182
f-90,0.10708598981848869,0.11689755207835496,0.043971005015102885,0.1042161601701489,-0.0627542448972971,-0.15782646864962524,0.05818031435825717,-0.11864291696315489,0.2038023270968063,0.061546822023041105,0.0035537038637123695,0.11079965372914224,0.016150185013337752,-0.00038340334907957497,-0.05144408008747783,0.039140770459673783,-0.007773795977575579,0.04433883022372168,-0.05085823842087914,0.1699898497266955,0.0035984496922969243,0.018537851653050077,0.04083987771392377,-0.09632254939297168,0.03921531255903648,0.021883063320833982,-0.0315919469219087,0.058774132181031724,-0.12193948676224475,0.00647214280564316,-0.03839031901220458,-0.10317000939816992,-0.046598592645556346,-0.12462398402710988,-0.14224964002406357,0.04247853973923647,-0.059607362251742076,-0.0996940401218153,-0.028236731869126987,0.04361489096728563,-0.04110543915522979,-0.12398910912082092,0.025829423531724637,-0.1549758996309728,0.06517192583225381,-0.0038711077634431077,-0.023889854889142116,-0.012645233760283285,0.1441025915744877,-0.12023993272981158,0.1122950611920917,-0.025718111855376237,0.07050410481189437,0.013298846744690835,0.08708766447698575,0.1688585739891942,0.038810853545805865,0.031416760444519846,0.16609929949598132,-0.027568303433483023,0.07351085249326547,-0.05266014647716222,0.16397175000718076,0.016697854298575603,0.007445040235391465,0.023441458872662937,-0.035785956546590246,0.02911824508532507,0.03427337246266279,-0.18433716597096914,0.07033754728594005,0.08931024748488581,-0.06991025389315703,0.0006916695204844244,0.04423027869207312,-0.02859925794412851,-0.037531742576812216,0.017133508684961263,0.17533581087879166,-0.0052334847530214265,0.0629147576604137,0.12282517567035778,0.11861195192890914,0.042467447088645985,-0.10283404513793643,-0.08440185063952113,0.06186984705017883,-0.02854591013983913,-0.007846658575985967,0.004750740803714021,-0.11518542876901226,0.0012192262233772654,0.016643336898476052,1.0364009033187367,0.11442847911233395,0.03566509599921761,-0.02820864591171218,-0.028599931583256986,-0.02506075227680311,-0.0503421878285285
f-91,0.03346549800785526,-0.00271382929879478,0.05230522950320438,-0.0002772566629120345,0.19974768531396583,0.0248258276887256,0.043776126496404145,-0.050923874804346875,0.07791741293082895,0.00010714400189307423,0.02201919922431183,0.11163672569681643,0.10369182153008093,0.016917535164101768,0.04653712139065376,0.03802094597988393,-0.04262644578316097,-0.00168589224594237,0.1274937178452003,-0.07667532222793821,-0.07627742501042702,0.12980517070271605,-0.19417886834931877,0.06253767853872731,-0.25421379931638316,0.024243645044322863,0.036316725965191775,0.026266575175335843,-0.13571954872222233,0.16678816495505278,-0.01998054359650081,0.04034334793819177,0.03907907273152904,-0.02406205118378127,0.00927013329669963,0.08483723620136034,0.159733199565475,0.059579858347803695,0.10795011187287225,-0.020659515683047053,-0.012989956949905726,0.07638703820124146,0.2060238579095278,-0.1369631162230259,0.033693271839485436,0.02092476246905748,-0.009678617050335524,-0.12470402878023683,0.08141027904734062,0.0028905208235492077,-0.035001046056070295,0.0991442990385183,-0.09184276485364079,0.14159884600479766,0.042560725250906116,-0.039145418096351324,0.09336307342800897,-0.030079566268274356,-0.020395405949434234,0.05402859062513367,0.044030907586900404,-0.012323598503680915,-0.04281933292504561,-0.13396861265623267,0.10897875884957905,0.1519776412372678,-0.01723907121331382,0.03225571564283935,-0.0014507466232778704,0.04084105065089196,0.018246049065822806,-0.10932611894555161,-0.09257537828917875,0.03195270228211513,-0.10350906705431599,-0.11419079742776406,-0.017727988517070366,-0.056685682264137956,0.008447657096801545,0.11083434898794675,0.057734415348938584,-0.05180747718300948,-0.07040330672416,0.06549822059542934,0.05000751503556109,-0.07241679898993508,-0.07699789543548685,0.02676591987460004,-0.11093982457565847,0.06278500761450471,0.011003975569925604,0.000507434503446386,0.08961567892847862,1.1124745039764627,-0.06459217906183894,0.18955660467250648,0.10990458462400472,0.017320829122943346,-0.016439235760098488,0.011315308045890196
f-92,0.10538330170598764,-0.07164997034485218,0.05979358226112352,-0.01748379045748808,0.04482416850720005,0.029650362237046285,-0.03751330422861226,-0.06102044286979924,0.08188941488105464,-0.08968457130320959,-0.028679105881597573,0.010376887776971253,-0.0011540985025008485,0.08122569896835483,0.02840853355065817,0.06347152473533008,-0.15051181744238362,-0.07308854484941041,0.18312754949341453,-0.06646551714098893,-0.031707826535343105,-0.05411822635143946,-0.15381901232960385,0.02963328001673494,0.010449250841752933,0.020031166973605397,0.002785378662554575,0.07533917861028461,-0.07353924994506232,-0.09811504365011504,-0.12475077261988433,-0.11162925084899233,0.20626385275106382,-0.09496754959833362,-0.08395345145331705,0.0834326519233902,-0.04571514410943419,0.04605026841386778,0.04251430589184628,-0.17316970474418827,0.0992663593858296,0.02801662354517273,0.03912266789633405,0.00685558242423854,0.011012352810327185,-0.0014693273770611307,0.08275284443023039,-0.008130194638411418,-0.013403004161570269,0.016349568179903462,-0.09057083683944635,-0.010829434571685847,0.06242221916877161,-0.01426079364916052,0.07018995769363123,-0.01713621539734593,-0.10881058942712009,-0.12314464021522448,-0.11233404427135343,0.007993060059071638,-0.0013174756704491366,-0.0323990844336043,0.10199719267455568,0.23432641053202258,0.021199986548783883,-0.012359988445866167,0.02087008123529738,0.14945970195941582,0.1272731853689709,-0.05785739692862842,0.04737029469073272,0.10222584815755732,0.10431899879843216,0.07848866882447587,0.032909289659619985,-0.07562650695543015,0.04521542588255815,-0.13796800640186976,-0.17028448312296668,-0.09338377403200136,0.094316864058051,0.046342975758537464,0.06337410869847115,-0.00829448068824752,0.05740178517552,-0.011457856117969378,0.13450008578856817,0.050637126461401165,-0.10087304095102889,0.06258355373774407,0.027995398622506627,0.06975415911457755,0.12335529123730175,1.0943660303914093,-0.09873557236674682,0.06600494521803237,0.06476226908004645,-0.056986128660742354,-0.1390716676032164,-0.07948330009644045
f-93,-0.07969122891280782,0.0322747331529383,-0.052085731810827256,0.008928781173917336,0.05638823781788412,-0.03432804411076782,0.1317127430765055,-0.05280903724639838,0.026115381269779695,-0.14880812928748174,-0.12578142142310628,-0.04138447056511452,0.20030559354264255,-0.007818993092533739,0.007942756600868336,0.07679039760769746,0.008662953721995308,0.024799298546263403,0.10505300671758762,0.0713915604516924,0.0757641449016326,0.05498754843793426,-0.021992195354146697,-0.13077639695461685,0.06317676168662581,-0.06571153887889394,-0.05332214612663893,-0.10825649451038391,0.21847444713573436,0.10267438001326491,-0.06364684386714932,0.015678182070710187,0.025504234983774268,0.029266838418503086,-0.03744721806479517,-0.022818201836344677,-0.19128090955723004,0.13595813922068228,0.08867112262873052,0.035310924895181985,0.02584082014210017,0.125611709353361,0.0006612609764629555,-0.053506821146540665,-0.012839328638698919,-0.19042488678516445,0.15122789640669493,0.029858619864183984,-0.01395797122388427,0.023214125322682782,-0.05179917342303143,-0.027867966916385586,-0.08874304386879776,-0.005793804030914742,-0.018774809850874374,0.04668195478821665,-0.04104278141352197,-0.11352570792908442,-0.13368102311045113,-0.049274302903513714,0.06026042246297616,-0.06910693366968046,-0.050500042268258584,-0.047719529389576104,0.0983997678690791,-0.1773541211216603,-0.04260337465408104,-0.05336951040945372,-0.05292065293458402,-0.07562192609061597,-0.03178186346452566,0.05120871661986505,-0.08226071000241367,-0.0017875783140929998,0.07891192095571103,0.011188472435974053,-0.09381480262673766,0.06419116696471884,0.016464009482169424,0.04301849613598076,-0.05772190321307672,-0.006894538935058492,0.10516310955110522,-0.11291918959265836,0.037984535027069735,-0.060193458940036644,0.06814227110693602,0.11258992315065465,-0.07360940958520752,0.020777012700280595,0.042456583477754654,0.0603770543737185,-0.08841378285495084,0.7961567686635921,0.04778210533927065,0.02732073580875947,0.10193760293928972,0.02224990747737964,-0.05688184202120522,0.13128823506369341
f-94,-0.04012759407946015,0.06396869415595006,0.09520917255253335,0.012404403858894028,-0.08569185510186741,0.030389909485439005,-0.07207374954727422,-0.07785885554244663,0.019860198414350244,0.12484905566221506,0.12364540043046969,0.060598260632653465,0.10932075793736525,0.10980963693892803,0.10689079137579748,-0.09249201243739973,-0.08962596461187357,-0.011255806794404593,-0.024580415307640026,0.017874202228663406,0.010873968984583832,0.1298662907070634,-0.026305677854041896,-0.06031256984515502,0.07309237757929796,0.08099163650488166,-0.016270151798618456,0.026407067124687413,0.002957187113909917,-0.049064683824820675,0.10230137507500592,0.08249330533811364,0.0849976701839527,0.08979326995557206,-0.05986241896289574,-0.13296249047260472,-0.005997816703880113,0.033681278073277865,0.1654951701340482,0.07169494566712306,0.01568348931136674,-0.03788636081564115,-0.18597725195633907,-0.045544890178930895,-0.042684715488384845,-0.04793490739771943,-0.024619381963558958,-0.019946304175282953,0.12414845307484455,-0.013468642766140168,0.1514113414809895,-0.09283065418745012,0.11195652702487044,0.03346361945217872,-0.03529869476100722,0.0207251653871616,-0.07226852159356377,-0.04065198558052295,-0.024999588552938056,-0.2182522933045433,0.04533258366542323,0.05870636580476207,-0.09533548709566889,-0.05475272493850722,0.05283582562916336,-0.04224421925412379,-0.07068916990276643,-0.04503602796009015,-0.0333059988237337,0.025021975432705734,-0.045048235028750785,0.07065460336656966,-0.06453493072241047,0.14510831779873654,0.06055309294834146,-0.0110259610750928,-0.01703146957521528,-0.11015053586726044,-0.09488259804040942,-0.10672197827278217,0.01004220793415162,-0.0593958551702514,-0.07167306773308577,-0.02163098942693703,-0.06670424022025959,-0.07379226701830917,0.05728553868105578,0.053684052774909286,-0.04671740272627965,0.059854094462623714,-0.007868523486647027,0.07685728550754055,-0.017263990428466203,1.0693927331667172,0.06017607944440962,-0.05184004093908728,0.14480167386712442,-0.08384520989424296,0.12197701480193504,0.0038196318478167937
f-95,-0.040071979297013886,-0.0082811694586482,-0.09183917280038399,-0.052079018715377484,-0.19612762212033785,0.020629532879856246,0.015215224914312769,0.09143861867315024,0.05355110126876676,-0.02131448916795342,-0.052693839216529016,0.042500262170051366,0.08838685418294935,0.08653228237664976,-0.09311575637219258,0.0645940594992724,0.02353819973202261,-0.004525942313615597,0.03963283693426597,-0.15946723114048109,-0.04170094090877906,0.10741902908677263,-0.06200956657174621,-0.04028023939056138,-0.13203469455978595,-0.0162838781517565,-0.0005803847330243659,0.16302766622808476,-0.07956875736992651,-0.005775638519392018,-0.00793453759262051,0.12351097123877648,0.05371865098706494,0.05853677412357163,0.0742562109608778,-0.040152846003278855,-0.011380146131154257,-0.0009965776770433537,-0.06207528906972219,-0.006808300573506398,-0.004845600962596823,-0.001474640316989657,-0.05467174234323554,-0.1784470499575794,-0.011787500122823417,0.07670701485274908,0.009979295716389329,-0.051647366850130036,0.000651550213305504,-0.060403914563503365,0.016388893177503763,-0.0065335793057102205,-0.005248887541904947,0.15885103885684881,-0.10026044648284911,0.04870395470836026,-0.019487812942999696,0.010177981844022051,-0.0074258421749047385,0.024829376335014523,-0.07139274104662759,-0.06301513708631563,0.03031539045853632,-0.058947029626059765,-0.053974174296189406,-0.11253143339211556,-0.017406152593168165,0.007691972126445043,0.0452962706881258,-0.05117676123599326,0.08458659530837433,-0.055638489014680735,0.024108086491725654,0.013905772796545625,-0.013049428227223825,0.06315767491285376,-0.10547281838606891,0.005350755570684383,-0.012346950617674029,-0.1584742283582498,-0.11848366410253315,0.04814964869933424,0.07360398454821591,0.05764562516201226,-0.1270771288632118,0.06364193451479012,0.09991872585339347,0.1049728178885225,-0.022760155793919424,-0.04567121859768685,0.0406085779468755,-0.058976148313408326,0.09026277796425652,1.0270562111915427,0.09433986095933701,0.08791330784679843,0.018185228792195262,-0.0136607399421297,0.05475680275828003,0.14899876915196214
f-96,-0.16307201961590798,-0.033860359214030564,0.015873828513908155,-0.026005079403979336,-0.07705738536807964,0.06115740705359667,0.08065588977343692,-0.04682923380437906,-0.02919231540894604,-0.010749639007573437,-0.03893377182186363,0.027552028427502668,-0.01302322107342253,-0.041202009233640514,-0.04937221131434682,-0.05041973604408665,-0.10170587409590515,0.09256961488989883,0.020829654876467926,-0.020297544897262307,0.03072101066547476,0.02627704170279588,-0.009994701923381987,-0.06276784240928959,0.010212878500837757,0.09784726874721535,-0.03281475534383559,-0.03375068821419788,0.06210525253979937,0.07151619025011016,0.12873199543026292,-0.06986718268125772,0.0013462004547072327,-0.03437920985476975,-0.06077379939750616,-0.00012559421632132352,-0.04053080365841427,0.033135154123878394,0.03471887552229013,-0.05079532535464912,0.05732253184089568,0.005436307747851403,0.0414018175584893,-0.04918737381455271,0.11036098771555237,0.14262080540730834,-0.07767474338703287,0.07966352136319231,0.06592497154005998,-0.08766074519179129,0.08265721888804195,-0.014721781612426878,0.03230189195823808,0.05937080567318097,-0.004820001542930477,-0.04840509624476949,0.02770670446526992,-0.05762566273783678,0.024055798160113422,0.01047410340469996,-0.13798580995173135,0.032199493396606056,-0.0023351072097643213,-0.00907215141383622,0.04479366811942104,0.045708682883137314,-0.0734771962777043,0.08948176131730523,0.013268867166399977,0.006775600961701755,-0.06434292064736646,-0.11444720484139796,-0.03293748865142855,-0.10370862024728814,-0.08991007227181497,0.04342070701593835,0.11156848588248569,0.13197098988659003,0.05334028603404331,-0.06859773919940691,0.09498397590483941,-0.1407658153347938,0.08942286749952374,-0.06286750677816144,0.10057462862794672,-0.05248570867384812,0.15852576117879255,-0.03872747252336093,0.08436290710060938,0.11517530710840261,-0.16032468790937573,-0.03579672512201396,-0.042265776278038604,0.8750852664954585,0.07927276601052115,-0.11241108210766419,0.04490896113623296,0.007122041737138403,0.14121513282760637,-0.032412499353626736
f-97,-0.10461811392100002,-0.10072325060442452,0.07491742186586604,0.015650747295287655,-0.049623194799882406,0.03216466918811618,0.0416434282561636,-0.0080464936903159,-0.1197697115945697,0.04225053272087516,0.11920450555096782,0.06305893899446077,0.14725330594930772,0.0664410998804046,0.027074468849774744,-0.13686960055028022,-0.0544255120030071,-0.03294858226486955,-0.05091619126299448,0.09839181013600834,-0.00012059700903503556,0.1445947062558984,0.04286015096828732,-0.14080083492294526,-0.11300443508702987,-0.13084906485318376,-0.025423565394393853,-0.0356235823558966,0.01855544794554366,-0.0019213309549007183,-0.0519591478645064,0.07437117482761531,0.0344094480934184,-0.059207660806181665,-0.05956000192950644,-0.007882962871901392,-0.05298687919718382,0.04207514898960409,0.07393846102303762,-0.06032937398735358,-0.08492677054502346,-0.06222286911781621,0.06816732751401657,0.062319887497881005,0.052587722793000495,0.008114370452598526,-0.03321066571855043,-0.091843927128426,0.06977803531821138,-0.009116623304887385,-0.07964418339490496,0.008086102748773048,0.04071832905880507,-0.10316652804117195,-0.05500323683130674,-0.003766349216690157,0.047059390127841785,-0.12608950406687955,-0.007186117628972406,-0.05574936112739587,-0.05783147157085795,-0.05498391254973414,0.11156102865068038,-0.06766468420588266,0.03171372582296216,0.020032075403475194,0.009013101530731794,0.05158628536597611,0.0424471156942166,-0.11819283903923174,-0.02182907892960784,0.050719951739504894,-0.03207360485337295,0.1465428287503938,0.023917594179572534,-0.18264162843849713,0.1116696119995849,0.17537650883113884,0.1139180017309963,0.16647254857359073,-0.04871121475757916,0.036041603637107796,-0.012159193203194476,-0.014834929150606597,-0.030813731344127827,-0.01303129605005865,0.16053342614619384,-0.0326026178780543,-0.06784316682309866,0.013900347879591891,0.1008623676614091,-0.05011739317306676,-0.005649146648930744,1.1141681671625019,0.006974393403723747,0.09957753236238163,-0.054647044936884735,-0.1253765117592318,-0.05545694482972261,0.11688786106918037
f-98,-0.08480884152071354,-0.0004492282508344109,-0.021890705673165943,-0.003403940477711741,0.09130028198259572,0.06067759790680775,0.03744476510108365,-0.014176247836726238,0.05195921536569433,-0.05545090455477812,0.13822030998957896,0.0007159124176178278,-0.09406832972729971,-0.019425391325282745,-0.046103390332445676,0.030621489315419942,0.02055487992249039,-0.02385910573209807,0.07687192564328876,0.08850433733803863,-0.017563216019219854,0.06369352142470812,0.06332108853572897,-0.183636315583669,0.0215946730540564,0.011208676783214388,-0.06517068710617747,-0.008379270737738805,-0.025240660357123752,0.08586665301037241,0.040768448959091284,-0.0044383793630461766,0.1348149525626589,0.028103720753239782,-0.06028500276955765,-0.06070987385372471,0.07078899984161066,0.08263394128019647,0.015878697389887515,-0.20929660071312622,0.03412132537168892,0.10614963993337666,-0.011619048746063716,0.059404613696167265,-0.12620079902113754,-0.05196218826551264,-0.04728581288412907,-0.1731513616843786,-0.08765037960508715,0.16035263096446015,-0.07485401206463914,0.005657346439420448,0.10619011082384656,-0.038358183323461165,-0.08769303911359247,-0.11359818550470198,-0.09574961224011262,-0.0733838712044019,0.08673628359578059,0.154885554463255,-0.07899228303550028,0.15714878003323923,-0.07156138430358705,-0.03150505927194501,-0.0757687534731299,0.07467343475606256,-0.03764632783189825,0.1046622026792271,0.06801603446631035,-0.02203902963338805,0.06535794519648028,0.031524942147380185,0.012150229536037357,-0.09041422944902983,-0.1963471392292525,-0.08226091600255228,-0.018313702310024344,0.023748710405529554,0.0781890707196361,-0.010265564310456344,-0.09397153985458373,0.16167284985005653,0.138643329819913,-0.04626046171930232,-0.10251927910767915,-0.06517597108146506,-0.11812315968309531,-0.0013106529561627699,-0.034916440941484814,-0.05666045309437869,0.027207014783584647,-0.04803652857352662,-0.1320677859361137,1.0421416912449328,-0.12390231966045151,0.19832917457674076,-0.02684603229350924,0.03390413671204478,0.02115293072546476,0.08774771149135586
f-99,0.0053023819857812935,0.14698571936347768,-0.10210706377359724,0.026744486544741174,-0.14567994391294706,-0.023116241148746455,0.04388319069017827,-0.03209054604636623,-0.15215969407919225,-0.061457043510233254,-0.11801591816639698,-0.008062168010958904,0.02469389097748763,0.09822949383056997,0.02114128327735093,0.013715575067209093,0.16741286216285267,0.08748599671116834,-0.026340341775877612,-0.007371349359445103,0.08111266997332879,0.10857164381910012,-0.09447563911493748,0.11395145688936605,0.04913529195534023,-0.09412789824125248,0.036216951527144645,0.020212508977667302,-0.1713624657222872,0.12301744250220709,0.07329352411919667,-0.02825944767744036,0.13992610222616164,0.0027500803927231958,0.14204966798484273,0.027113123620095728,-0.05832477217162738,0.01338935210354751,0.08609885517424483,0.06304092671392084,0.07222232282715146,0.026880818965476685,-0.018404786272559818,-0.02797567443877466,-0.04646819923623576,0.06067693997120424,0.0068122516816740974,0.008337041837352259,0.043553679040016634,0.06320816801970117,0.06478115247945088,-0.03446543108492142,0.04153124240054878,0.0072054596749819965,-0.0472815121975961,0.025039362184659415,0.138654359538524,-0.0571523794973708,-0.010758725826015177,0.0876552373317952,-0.09165326962127919,0.02354760122088932,0.03187990554120503,0.03682539656528604,-0.008545373437243403,-0.09265911920250626,-0.1738668763894865,-0.052562872573722,-0.04472805160860006,0.18586247810572684,0.05120065198289416,-0.10889747880104234,-0.005946056796070545,-0.04599693803398883,0.0072261899846770075,-0.08196724315647234,0.06546835300425032,-0.0645139246717896,-0.0813335084809408,-0.005415346286037055,0.030159588540177452,0.005183036903963414,-0.04312437189125627,0.07104792660881779,-0.02611250086096429,-0.014119225332743006,-0.09109513394574113,0.09670785693889683,-0.07851643224318983,0.055473693391152594,-0.06183839581356389,0.0940325559571696,-0.07676307577218784,1.1451522919458155,-0.0027687616686229363,-0.04376791193852835,-0.07269116877893819,-0.03374193041415808,-0.07172546195597869,-0.025062665662711668
f-100,-0.10217262529082997,0.002393155825175719,0.010225460603332915,-0.012809447528416033,-0.028472511386986737,-0.03831420431359859,0.03136349324258648,0.057791750823040416,0.09559011731669942,0.024941229877877603,-0.016130548096752573,0.009300319255702212,0.030573306388681786,0.07982620690695472,-0.15502090570666552,-0.022578993470721644,0.11703396699525691,0.07902577731669305,-0.030090323014714333,-0.027777066946764146,0.005983699748682951,-0.1201336024019116,-0.12510514924872754,0.1297492064797514,0.01573021184531502,0.24893352995062518,0.035792998218461866,-0.0037991550704768425,0.09888939027921556,0.04275668125976872,-0.13308584159515743,-0.019524721161289588,0.1273152351673144,-0.053584254943909816,0.08271421192952397,-0.03311920508857122,-0.03346718937951446,-0.04980389422676265,0.0033418602901797516,-0.009773023240854413,-0.10305074860099589,-0.04126033929716206,0.059514265753429045,0.10606030720708999,-0.0008561753758393198,-0.12087722562254087,0.022541452131533468,-0.02166579795535784,-0.030149270534042222,0.03754006740208049,-0.14441660783808088,0.023254558410657915,0.06351890049114912,0.028113355408642,-0.21497005187138307,-0.1188688660574773,-0.11105032324114944,0.09333359122346607,-0.11423808228154066,0.011027620430258758,0.03940699184275155,-0.10525367484412056,0.13240186906223023,0.0630970070814907,-0.07355610663533534,-0.0034873180617548266,-0.08255370845993544,0.06632472600483465,-0.036526290589612535,-0.06976455579222715,0.025144846447162986,0.042410002192356966,0.09842901387690482,-0.02772886811788884,0.04427609171622426,-0.010053136217082977,-0.0502618010618826,-0.02554853875597577,-0.03475155369087385,0.05157050923695529,0.03420782399581496,0.013715657289226585,-0.015297839762074664,-0.07531475412455409,0.09033182098261869,0.00294581924501054,0.041231858746354974,0.009522006082813715,0.0010448260966388402,0.048095003543817245,0.0017802896557510537,0.048508838785910245,-0.06054164579288376,0.9713273153285527,-0.000462218334827192,0.02233317891152893,0.012046354164960074,-0.05699145871279117,-0.03840097829011545,0.17223479671566816
f-101,0.08485987612353414,-0.1386231376779735,0.04325487814046977,-0.15833063533457203,-0.03228064168350971,-0.002905628501011073,-0.013622829899094113,0.04345433010301322,-0.07812520514231092,-0.03503773875072283,-0.07716057353471178,-0.014825352900276098,0.016193691121550967,0.032137494508025596,-0.19252607354704113,-0.07430133331840984,-0.00790990227915801,-0.01069100429646698,-0.015033089819780533,-0.13619826177203082,0.026766017359659142,-0.055340766710554615,0.02562296331442909,0.131733057631921,-0.08269164857954789,0.019743085067095194,0.05595521847896655,-0.09590906734805017,-0.048889128752822246,-0.03996376670322869,0.020290517287871467,-0.06574688926030957,-0.11120925014728665,-0.06370663661335484,-0.10709237144692876,-0.042997756277403085,0.037779924095955306,-0.1309927158245369,0.12758475188110802,-0.01957628733058637,0.06618663082717635,-0.03161961408210151,0.047775088352540754,-0.08282144560150148,-0.03526903607165718,-0.08815803102369434,-0.058115982179473634,-0.0774559928341401,-0.15783546315082922,0.005100005665679413,-0.03691283448897586,-0.06362189398184398,0.020924005883059527,0.04682103534256109,-0.13154167615092327,-0.1730640016631681,0.08031038103088363,-0.044895280990408654,-0.10978002811360799,0.058105177063152755,-0.029975137077614775,-0.051081789773266474,0.05805340177284197,-0.07335114630575584,0.09265731309732095,-0.13527991100487982,0.08249076240749609,0.04008879073681105,-0.04665678795862836,-0.01933820726944792,-0.0026424229316734564,-0.08712942363115904,0.12425641997195488,0.003456581743084662,-0.015114042409373201,0.03132677357695186,-0.03510882463857142,-0.22287036575496733,-0.07259436294400715,-0.034041834890694636,-0.07315393428398784,0.05709616222950521,-0.01919243353999988,0.020033228494748426,0.010094224757891733,-0.051722270073511406,-0.11053038540748168,-0.08853640541964228,0.052012477150425174,0.0898943489628945,-0.03539250763444788,-0.09493885263086574,0.07802045606065905,1.1295489766499285,-0.042523941603729916,-0.09513214935002082,-0.010245679384790663,-0.06868178656171703,-0.12153954897492845,0.04914694208432369
f-102,0.036248143113431296,0.10664281126606763,-0.00539067732050021,0.006146944060283805,-0.05728713878237051,0.014532003379868033,-0.08628510971305796,0.13370472803561867,-0.11953624817547943,-0.0249119947530592,0.012677847441900777,0.03616563739793423,-0.04991829844178291,0.15820725256300933,0.11563068957577245,0.020726581937719583,-0.11185294864051577,-0.06361075552216021,0.08809164782420828,0.06308512436327396,-0.029469524329506218,-0.09509184440439604,-0.055928401929717424,-0.10887094288697266,0.013519354757583143,0.08179920331063209,0.001390572425013862,0.11275196397227054,0.051707203681501064,-0.060522108494654864,0.09008037584488154,-0.06305466955769104,0.05798104522884707,0.05344244320707176,0.019721759841489044,-0.04211793038313357,0.018833693672580403,0.08320813165303229,-0.049862922988405944,-0.04666396749413862,0.03654056396571938,-0.05813934242620004,0.0500967345202641,0.004070768230774364,0.04564631021791014,0.10933630305407396,-0.1119168925185274,-0.03365439642535982,0.03949859991650463,-0.03480796861057212,-0.05674222449357343,-0.17401236417344104,0.12756680662343137,0.0006437590565670823,0.030610828159652277,0.07987385954583101,-0.14837703494708945,0.12510416428143833,0.1365900277168685,0.0026451614930221765,0.029026142619550197,-0.05084765641713813,0.15614437205768975,0.1276925872185865,0.11190870202808537,0.07894413402582126,0.21421416681564912,0.002977455709191537,0.15665052294588072,-0.0232131813488742,-0.05317576044544921,0.18081951469605745,0.07055504806646513,0.14004481268672794,0.12589612121440238,-0.07781355020198233,-0.03361977423720597,-0.10024932257740479,-0.07420914612405764,0.04044483685760314,0.0887982510717592,-0.058102930716396016,0.02438243932730523,-0.018279772588498028,0.10440165837606895,-0.02320783848556983,-0.0618179505679743,-0.005147796440045278,0.06598895764592949,-0.020755359134053006,-0.04277022215862426,0.019655790135533747,-0.027355682565441866,1.0030430479701204,-1.1532955922628754e-05,-0.05710601660204445,-0.013379405978582908,0.03273541228586826,0.07408888218780242,0.10120156267278063
