,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99
f-134,-0.12440056193654647,-0.16024906159910285,-0.1558002272489053,0.09116768690936808,0.29442247713237374,-0.00857664225884179,0.03691141480696521,0.42985198723525436,0.12527810845426218,-0.002514857707662229,-0.015257909862356008,-0.15881847412800437,0.2532348282107747,0.3910550724220119,-0.03932510843827115,0.20289640047595733,-0.2201929365124791,0.11148276772990702,0.010716963578874503,0.2672387259500157,0.02273795360130881,-0.09470797331396864,0.1810882531972223,-0.048814315627264404,0.018727197267505657,-0.0280057064196991,0.1426485428440581,-0.1286087966570856,0.3418381882169681,0.2966612637695778,-0.20518657177341104,0.13967489328239632,0.005490343468994305,-0.038429338010359124,0.08007001174673137,0.013022366671689531,0.16043501482578765,0.12783340185683023,0.16391641698789366,0.32560818013343384,0.13591588774976343,-0.10879408214460996,-0.1096985148710019,-0.2570969827304043,0.06608355713653506,0.014980760530417992,0.12137312432965039,0.11676889390610039,-0.1258104256219927,-0.4096248456909709,-0.17848032789466337,0.22385493749627264,0.1599869117416521,-0.12803941881581093,-0.06765667084585908,0.26905504549666615,-0.3021275447754577,0.4319267124742843,-0.09450294718809894,0.28707701619999304,0.16488185718765502,-0.06218816955708774,0.15566878646166385,0.08753128399974831,-0.06260397627259204,-0.1115288472802544,-0.10841937317359307,0.020098012226472582,-0.1019408873352998,-0.07784868790129677,-0.03850546889370551,-0.15272570754435502,0.11712501019720759,0.215241540115645,-0.3110279513743637,-0.17340122921411016,0.1779035839156301,-0.04489781430283878,-0.10474884815813883,0.1079694438888563,-0.24556551072400581,0.027683592675797276,0.10835648329102314,-0.23943577450432646,0.11880605345700457,-0.037364431934021725,-0.19708253781109122,-0.07803323967326373,-0.13094378324101427,0.028982072059368987,-0.07245021127326381,0.04289256303185435,0.022335677581897046,1.1484446258881857,-0.22155082147164926,-0.2072154257413995,-0.3326817782578024,-0.09152085745538818,-0.08191916119705973,0.31601133325333675
f-135,0.11435287340201927,-0.06873936073408175,0.06428868397054918,0.06153491667859667,-0.06455413589974551,-0.2613616999730059,0.1087702987943852,0.0930676813882158,0.29039393496228794,-0.1733652669622449,-0.13864821897700966,0.10259126340974438,0.06271967332830612,0.08205662016689581,-0.010359977361459684,-0.23004921340542822,-0.007439722080252311,0.1326259908591542,0.04626421928323852,-0.23294040422544493,0.10847545686164543,-0.09740213900768833,-0.22570254517452856,-0.06997994359812805,-0.111542194830361,-0.030227026350975832,-0.10934404189057499,0.14970298867685966,0.12724174893097312,-0.1140213606588187,-0.09607126710559478,0.0013964032307677327,0.1725195966769053,0.15275606504054456,0.057784000909824745,-0.19828788940473638,-0.11264077487174451,0.0208888122415806,0.04396144630012932,-0.016851892400875104,0.16765212858802386,0.05585762035197562,-0.16604444806749516,-0.0011133718343633331,-0.12155112996588173,-0.06698865517683582,0.11532841323419273,-0.07049947279602765,-0.05907649694990672,0.07502197820677545,0.26805449583824986,0.010123564193461821,0.08845447493777393,0.10052298732636746,-0.11284756895883553,-0.002589892244893679,-0.013228001723445685,0.11828633798988665,0.13052123671753232,0.22933657733447516,0.008857979991293256,0.17608867093003927,-0.22961788748327788,0.056013694987993794,0.07408583307627646,-0.17346677004482144,0.27841556680133184,-0.08325964490973321,0.05726302241052648,0.2682526958757733,-0.1617364117758177,0.13245706809577215,0.20231662909735998,-0.25905078484673116,0.15704690066290555,0.08143253877650224,0.19702210129912667,0.15107514191824506,0.34863110655806,0.17579099152807195,-0.08548625411190794,-0.00852176368932095,-0.0777982887600519,-0.4340906818229427,0.053404911109781524,-0.19917730020282792,0.0323467116701798,0.10165321252514052,0.01742063610205988,0.2669063759413944,0.028143178619318646,-0.2538132935161515,0.1082664035273465,1.0952481753211367,-0.2907090120304035,0.2380818250600918,-0.01708515809029965,-0.00996614189149384,-0.09148312875317707,-0.04136181146249749
f-136,0.09708909299207635,0.03268942141711425,-0.016088771015984108,0.051797205238189606,0.11376021697512059,-0.20999616585452446,-0.02050581306035666,-0.017201163918738327,0.013177916749819685,0.06976306839306169,0.03765032074615014,0.2914582295568017,-0.02009617879677713,-0.2161542700270685,0.016261336576828985,0.07941854710491648,0.07237340586020208,-0.0955516467229954,-0.03941444557485911,0.35626512908637864,0.03156169290369133,0.010910192770317824,-0.11585827765518411,-0.031406374901378764,0.2023622003189202,0.11715072744669183,-0.2721888512123616,-0.0436231461430314,-0.009408919859127637,-0.1784390765845425,-0.08359542598828743,-0.2223066645751908,-0.1384820445700977,-0.020895378727245846,-0.04114734656954107,-0.1135424113319787,-0.050015105374219236,0.1760754972587539,-0.1357045831102224,0.12214375547072823,0.1967480377589795,0.18560915649848259,0.04043451202936936,0.14924278784593764,0.09364129361529809,-0.2269270428025317,0.1814933544775132,-0.052423669675006515,0.12644086707790494,0.0037197282211432862,-0.08808571595969146,-0.0005444195395941042,-0.07559307853627197,0.0031121976632328195,0.16273019516091503,-0.032531154462642535,0.025787853128471813,-0.257720266885473,-0.12085212022383465,0.009124234634193163,-0.0542738600583128,0.2645802488049105,-0.16549125915938404,-0.17620098977451365,0.12516588128820888,0.13756740048381227,0.0022438054365821547,-0.05730418839401453,-0.05510684475735605,-0.0728517396170288,0.39937532957036326,-0.04299561793995672,0.10341834119312848,0.0005169075543331862,-0.13989761680865626,0.16541246446315025,0.011983471193441474,-0.013044938228858903,0.30439322945980457,-0.09508427064434091,-0.056306944911240726,-0.11664905373070769,0.07179447419650666,-0.1097320314793946,-0.04257627075542896,-0.033638070166270816,0.07540039318709048,0.08029287824308926,0.17834001366164035,0.21608740786926375,-0.14200177804794006,0.04329788846281288,-0.025861524456083446,0.8351514858382125,-0.15423264700240946,0.2840713916467051,0.24336020480386408,-0.04231159306216294,0.05243043262052142,-0.03785712303249084
f-137,-0.03684131672046979,-0.05658186079211085,-0.0015146168751525807,-0.20004595510610743,-0.03770898821825035,0.017153067437804634,-0.05406436694335741,0.02944548261120195,0.13438805403020465,0.03025899041627075,-0.12490812643245895,0.1066358897861893,-0.34179728026744804,0.16459478233148664,0.19582494387761792,-0.11898495290286319,0.019047362970677155,-0.05167119876732966,-0.14336329860701694,-0.292940907534059,-0.2504946777099903,0.15652825334208376,0.13186403484467715,-0.011464855946338644,-0.06735794559363911,0.06093938303435059,0.01874610194614671,0.04470072909954147,-0.06155088450518556,0.14077088239149937,-0.2382645717689803,-0.03153312413167614,0.07392111881885365,-0.2484671880139444,-0.015998272998357085,0.20223905049353696,-0.07121064483075276,-0.015446391427177703,0.16405110277567914,0.30555068052268175,-0.15357284190334364,0.23232728672329828,-0.18400042775271355,-0.19233811343349827,-0.22101862716706067,0.19974357170095358,0.1886516264030015,0.04159822029774096,-0.10376910682240788,-0.015887337697189495,0.21853304289060152,0.19628424785990817,-0.19681794274250236,0.24171707559282218,0.1691732358026254,0.18612711634002904,-0.3165551247355134,-0.007575743910922149,-0.18375583087659833,0.03687863007038902,0.03603526356916042,0.3045757722094187,0.16770012237286008,0.2538331102472207,0.05296309691183313,-0.006740339508621535,0.09973623865244773,-0.10294895636444805,0.19387966289494507,0.05408539313873283,0.2058402000616632,0.21248553458629932,-0.018458088208837473,-0.3669067565730777,0.030812911184517257,-0.05166539086567598,-0.09596461488177552,0.06995580607603219,-0.08263521892358962,0.04440165404647256,0.3491441046444325,-0.09538890455866866,0.09635258962855331,-0.17484646731799575,-0.07232319461184489,0.19189870094181785,0.14082708935807328,0.03121342404384021,0.16063338425389473,0.10979452650944704,-0.025420894651488026,0.0566100460459219,0.03505743015753589,0.8966341193743986,0.07861186515050521,-0.18300152197301256,0.14179964935450368,0.15796915715316548,-0.18117418600617607,0.05931821862798246
f-138,0.21008678138795348,0.03910566250737557,-0.0024446855624599547,-0.043890366536566375,0.05082898887222416,0.0813184167267651,-0.1621975995160001,-0.07441499573111837,-0.06878841714213513,-0.09557934978578544,0.15669525021333167,-0.11438373429273742,0.1917005079067525,-0.11966569135230029,-0.24846849898975834,-0.1252471706013719,0.19338249303789434,-0.1350308053751125,0.5533691303636908,0.18606639391222948,0.12051465808748967,0.03705450778141735,0.24051090866154612,-0.35302240278488417,-0.1089111043189364,-0.15388714502992282,-0.09927912827331625,0.13561388488535475,-0.16403549267785206,0.1397738911464626,0.47199282726799824,0.08110262144061113,-0.048635681398773764,0.09708271874045206,-0.015168971598569966,0.043125284141093324,-0.16584441541709846,0.3337718294401269,-0.0007535049167544075,0.018199163517333868,0.01210843290119761,0.25474912343631767,-0.22281446848392267,0.07260699771819402,-0.2066858084463406,-0.05291893526423608,0.0207128851361551,-0.18746712713511293,-0.04504539472493798,-0.3275322429421513,0.1612786555276963,0.04100507561657757,0.17223520504103873,-0.08309406214077737,0.08610998065085101,0.09193129554524203,0.07130050122681424,0.32591512453714605,0.15891956246184094,0.1643343165900535,0.036691359088955086,0.005542311678948071,-0.01971605426086139,-0.03404356806885638,0.036676394122689214,0.13903772781933857,0.03351191363053259,0.07204791138719725,-0.06682715621683753,0.22584108331764224,-0.02554315095457048,-0.05424203003675424,-0.20734424171148277,0.15728022818690357,0.09595690111500522,0.008216740843769282,-0.04824249392684748,-0.14315803473952096,0.007856013630336282,0.054291796440287796,0.21206699113626865,0.13020331573113575,0.11182213377573144,-0.18388565808821103,-0.04163781211102838,0.27678278670154227,0.02236634695674279,0.28806231412694977,-0.02026163442606608,0.10281215749537229,0.19313823649236397,-0.03283425080842444,0.015391603138706378,1.0794032864259284,-0.0015050708982796463,0.1825540399830287,0.045714546698446816,0.109492589643767,-0.09160369315978452,0.19390894073329498
f-139,-0.05206935267139267,-0.20890791040331724,-0.10741199624172536,-0.012300528718235927,0.22326173961647658,0.0633549125904339,-0.3945763602157657,0.15975985908164814,0.11142023647162422,-0.05290685338241959,0.08018015469523403,0.06022956296028868,0.020216365501873595,0.008735613837034183,0.5165557208756898,0.15212823084493513,-0.022977551781260517,0.06266513012102981,-0.2217096967576554,0.014296631813246035,-0.17838547379343586,-0.059598990587749985,0.23615268445797122,-0.04850856825941775,0.09849232563013882,0.025864220909941255,-0.05074078190637571,-0.17982587981705409,-0.34041361400224995,0.15624450088922887,0.23044031779990654,-0.08228510516865234,-0.17520801087092183,0.06507260610956707,-0.17911027244166491,-0.12578987110379913,-0.27653123344796965,0.1235709821452013,0.27139766402684695,-0.0828891850310675,0.3064310251388299,-0.1692421511535633,-0.16827082264983173,-0.16497422555576946,-0.28100716635840745,0.1568656192635783,0.21358673290651362,0.015486968254053953,0.09676846768749456,0.07805615051814946,-0.08573555173416973,-0.09241588679912172,-0.2378320130028732,0.0664703591195775,0.326817014748508,-0.13794588484447587,0.05967326078452036,-0.17290512593003135,0.06063421391844515,0.16196432957347892,0.014413443754231875,0.26467749430516035,-0.09060881716341211,-0.023063275643101854,0.14128869432266336,0.311450662215496,0.06171663442840418,-0.12724891890227527,-0.06072462873027104,0.09442198776186393,-0.0006747844976745407,-0.15529986860960396,0.09758641465444055,0.1634320294301181,-0.14147974676450625,0.03260323871747222,0.03185652849524289,0.1274966047091393,0.14148113599249526,0.12302210268891615,0.018199472659891688,0.02738728838262966,-0.019447732943045436,0.08297341674486289,-0.3727892301965309,0.12247054940509564,0.12889358679135202,0.18908992944876718,-0.15300726527411063,0.29493172374093524,0.09773894328973966,-0.10025594490500368,-0.09286789260654929,1.069050291857398,0.03981980854469749,0.06741916182148547,0.09199334938242695,-0.004047702943618683,-0.17756201480223016,0.05012649199410657
f-140,0.13807061194500073,0.09331366046340286,0.07690148756509847,0.012582257484481035,0.008428714198615652,0.24609740142100683,0.031050346810522215,-0.3165067829543415,0.08179044822322805,0.2132813800531312,-0.031448265024043125,0.016855757132029664,0.2778480884553876,0.26355763569794255,0.1428041848520504,-0.03288079258198753,0.11036429586841803,0.16992655482991595,-0.034048502712269266,-0.24618611180057237,0.09896455669371196,0.1007403168680512,-0.08712946405452615,0.32775100666405793,-0.021317276078143075,-0.07796936826006513,-0.16603849546777638,0.15393796952330602,0.026289865517378445,0.2561305246659939,0.027659270916561528,-0.06728444840757776,-0.09169297774479458,-0.0235209352655313,0.20017841438267192,-0.1236514441665976,-0.07407129700089429,-0.03342521942979775,-0.17750917501930533,0.2857021573654938,-0.020172011059010727,0.04878673303458286,-0.2478187108580176,0.19618291630432416,0.20295654612107064,-0.2128210999804522,0.02713120701547531,-0.238905560734413,0.01953026776370496,-0.0025158132743448407,-0.2374367919333369,0.1439157855799523,-0.08892663987500671,-0.004549247936648943,-0.04487901460522047,-0.2519788203914333,0.09509123611223928,0.03993587114786357,-0.04671202391621611,0.03631731248471223,0.1864435831884913,0.07897896604231303,-0.04348835544036549,0.11060617293319375,0.2656544982690433,-0.040080119670937144,0.1618246218417145,0.11366664773678802,0.16215534935119955,0.07766408892661976,-0.062245233779374604,-0.25026225055939794,-0.0631544448571499,0.16355022514374273,-0.23126952475752924,0.025125679446812273,-0.24423389368200607,-0.011179389664744173,-0.005888912628396314,0.07836366956938368,0.10973157315498606,-0.20594336596451304,0.1575201767197803,-0.09625286133020317,-0.07953079620081321,-0.2641734791542175,0.21168263582225555,0.009174379684760947,-0.10160045082441456,-0.04697180285105487,-0.1682342305276305,0.16405657120977915,-0.006982039701775729,0.7377059349177428,-0.19598473893219034,0.03570644144036473,0.05445435345819368,0.1833381176069529,0.21344643508271016,0.15075234260390197
f-141,0.14500358422858917,0.29219910756138073,0.14135106387370072,0.15666774375807968,-0.1433952073109909,0.14397313174004675,-0.052331401179672554,-0.24859135890973208,0.43572767640395244,-0.03482303073107843,-0.16748104920211843,-0.15736144948292757,-0.09349606038439542,0.1770850169480045,-0.12074116124886167,0.1495770266390736,0.08922294007261866,0.026536776044963854,-0.030180448729202163,-0.18012971451402895,-0.17412051269352374,-0.07112493353569851,0.03854901631207546,0.23193144439760918,0.025871305591400478,0.08497371831719701,-0.0884657396674508,0.20256329611837995,0.3046191221383061,0.002213201364019024,0.42145803156049105,0.06985389449322817,0.3163672813069427,-0.23544073982915098,0.023064085736011056,0.08327840288888233,0.0030535156160207987,0.02256366414096083,-0.2493070335642335,-0.4110353653949766,0.009196123080124555,-0.11630324550782205,0.05054558144921565,0.008575470373366513,-0.2040987140303778,0.1601742605638316,0.11513717495302182,-0.13146925222733338,0.20044606303998772,-0.3158447225468554,-0.03911168462583108,0.170509170961474,-0.009049585762003109,0.0007499413479356198,-0.24442016616688386,-0.001841769608340605,0.0012666182336910517,-0.03993847046992496,-0.2295524709828683,-0.08183458278115367,0.04636476767176014,-0.1514585428260023,-0.11892312696433069,0.0670936105502136,0.06518296159588027,0.11593517362443452,0.23091663010846597,0.3333127165451435,0.010018330069433375,-0.2864085308022788,0.14082240405844887,0.00697812831217253,0.0027461585943924756,-0.14838540711586157,-0.03727886022721647,-0.009005554903850337,-0.0064129543692485495,-0.16521446678198268,0.07153666057853166,-0.06531879501465092,-0.11540177330581126,-0.09939424712159223,0.21593014476709418,0.29737298383912697,-0.07313422635790344,0.10621039091667082,0.4670487299937757,-0.3170350534212446,-0.09487621157481274,-0.15571081348196358,-0.09246455081226489,0.21004321063339984,-0.1286120740629682,0.9853768288512175,0.23512961288094034,0.2070798559405014,-0.08533817213768767,-0.31381113356702883,0.06988745378233702,0.013975381361105776
f-142,-0.03223715249538831,0.07309410780568466,0.008271678566722675,0.08411608355451809,-0.04221212930882122,-0.019778279600770925,0.12533611492150457,0.11628942578888274,0.1873727201071907,0.11222963224753507,-0.4161649638356746,0.18337341154278375,0.08306401620168646,-0.00989037210162294,-0.18668339918117863,0.13555525839042765,0.02335035469865362,-0.10175574581611059,0.04934051797355615,0.07587453701808652,0.19037148779759652,-0.3638637524690347,0.2847872524059975,0.1741199656242115,-0.033055809492436555,0.15535434197364187,-0.17772212907260074,-0.04000921560361837,0.03139268670195812,0.04557058402054573,-0.02993251921033374,0.10414442849012169,0.2639597943038715,-0.1843807777781075,0.1445587004893791,0.11513016749835048,-0.04674715951026726,0.08375313910992238,0.14560694181338432,-0.018437515764708267,0.12428401683054621,0.010655585684154187,0.25412341433091346,-0.2450973039058443,0.18700644892809726,0.25549585725642987,-0.28857921503914025,0.21792233786039003,0.004513787543926222,-0.2823679772616374,0.13729588325684433,0.09149609276902926,0.13554917172659317,-0.2302460355912345,-0.14153668788251667,-0.2679568308794957,0.20269577990542662,-0.31643971415096656,-0.13019099507300033,-0.12874793186078187,-0.003922917479059646,0.12794080922126388,0.18555650321727665,0.08610728848140206,0.016170111195069992,0.20650907481413744,0.254340168751401,-0.023538795515329433,-0.13388855405058514,0.20359578309481402,0.14190091313836065,-0.026027296303925643,-0.09860076736194093,-0.1623521788520687,0.02204592053558262,0.11984426117307813,0.01794790166915986,-0.0658378918697663,-0.09181308256457871,0.06593534643963066,0.11408858272039818,0.1091139244470502,0.16272383248814845,0.19002015307935674,0.06800960269150834,0.16797017993073923,0.2325467245293479,0.30747478638442,0.08125484627721956,0.15108145472499274,0.023170462464091608,-0.04320829229424843,-0.1531743229740088,1.043419492295453,0.14778873334830045,-0.32628782872460704,0.12101449127303354,-0.009943668510449146,0.33324798620501106,-0.07912757786485385
f-143,0.411298162510057,-0.0365364454442647,-0.056593454005610125,-0.035813413763632576,0.2506780010987385,0.10083857323569385,-0.12591693177986565,-0.08092065271818416,-0.20256510860085739,-0.12156293796526653,-0.09912851517802217,0.09205009133256882,0.24782205411809238,-0.05152742109034769,0.03667137979142464,0.18807333984575061,-0.03216894890830255,-0.1183172263903465,0.11931386651998624,0.06183321031751523,0.22248136702900395,0.06197322864549525,0.3744625610717119,-0.1229117060946282,0.1387676570728241,-0.13680191506057904,-0.01069112792081633,-0.05248787618891601,-0.017245252888264333,0.20143184524458543,-0.04863477847413999,0.03180835311266862,0.10166605954952622,0.0871439800183127,-0.11544969959012807,-0.24043613036348643,-0.029468885364739652,-0.31578804561680407,0.13887385718794906,0.11669612400908726,-0.07226570691284338,0.21149237500761098,-0.23145181586179775,0.01999036568698427,0.18998977892575042,0.06492594007113982,0.015031806830852626,-0.05940885009444352,-0.06622800647049629,0.1334966075244224,0.09540188809866317,0.08675291154764854,-0.2925160811517332,-0.27511878957804176,-0.23484873345024537,0.08701669958427935,0.1933553252262149,0.332806375580688,0.2199411863145825,-0.08485419613440298,-0.23040637141868872,-0.09559674326730541,-0.10832786960008776,0.1972600745047867,0.246586654712415,-0.10746549882641018,0.05845215846311331,-0.07920649705679933,-0.05327907885477847,-0.21596788262361066,0.1619729649827844,0.06045578405807224,0.08880662554683036,0.028167981324572985,-0.2962369722024871,0.1154797117190754,0.07622041268326889,0.15099736517867487,-0.3144725056862911,0.011008795684512308,0.11079947999187584,-0.08962924438806669,0.04015364528690145,-0.04511302029415388,0.16640040452178836,-0.04008809800939811,-0.2327730587424024,-0.014580273391821523,-0.2737687367816811,0.06347793406523612,-0.07590838424995713,0.13086561251491743,-0.24788147363348037,1.0152982415317087,-0.12191816887575596,0.24341214132407912,-0.21085454422772254,-0.11064548911444093,0.1324371072542922,0.29702395593737313
f-144,-0.04742526871682835,0.062357548809260394,0.17020862184882332,0.16786280957215324,0.03898738817207377,-0.04527595559115951,0.17157098307744686,0.06995437961807754,0.07627448445432858,-0.14890723953536125,0.16678252883884373,-0.009878452649332823,-0.14300539294681675,0.05393740924317589,0.15776608199279682,0.11359364187407807,0.01415027897844575,0.23944795101845637,0.08576307827700776,0.028438218504461932,0.09444743053584947,-0.21880344195573642,-0.07104487034109101,0.12958325104497379,0.06241232652553149,0.05536663188523577,-0.04630566978443725,0.027715039086971628,-0.03547158037184136,-0.0698169701948853,0.1351775717169581,0.31828734786823115,0.2030733744847712,0.0921639914364616,-0.07080761859129922,0.03583712045967867,-0.031699944149586975,-0.1674680173298684,0.003480898082237399,0.12407308451064449,-0.17546067344706523,0.06785769573178911,0.23504144886792758,0.07908985853174523,-0.20793350154237533,0.2500645647697236,0.05510892827892342,-0.028341607882829307,0.16501387538073992,0.12388106181016263,-0.09434432336892526,-0.017586700558224325,0.26508753078679603,0.1734745488316933,0.1669751072987124,0.0744197698388226,0.11003619667098687,-0.03167516336855203,0.1324460491870752,-0.2127567004501217,-0.04066394641859587,0.0035709162168311172,-0.0462404697474618,0.4445329872414779,0.20689840564819464,-0.12650113764063411,-0.060268989816576746,0.15258389562227007,0.1810562700200415,0.10181282194617997,-0.007267202249714203,-0.2991461032711851,-0.14227865459161637,0.10377240209657687,0.1032606738648462,-0.027498735439613026,-0.12075747436318628,0.10372254504284133,0.03624042110502812,0.36228486616832933,0.008607024969150855,-0.23407290330295602,-0.09188791404147123,0.03924418789388762,-0.0621659811188337,-0.1190747888855332,0.03237582632815675,0.12428739503764484,0.1886268745998079,-0.23973174031072922,-0.3445131789221971,0.04026705335724443,0.03249978494301981,0.700315474289574,0.14143713997755214,-0.017239644096297663,-0.10659306966236522,-0.037015110811504257,0.1001609898908934,0.05945005603996543
f-145,-0.06652567148472381,-0.2441255517411138,-0.31565157835040475,0.04476160468891801,-0.19971535783208944,0.197858706562384,0.019104888686213576,0.18360944979605442,0.05535116867401506,-0.10798571340624105,-0.004751411797850865,0.12221281501273779,0.14364318175614316,0.015425613474408007,-0.06902818743336671,-0.10002523901382937,0.283535788080145,0.021778117042690243,-0.08262966614512891,-0.3243629948626115,0.058380849691398805,-0.013718563275038058,-0.1293847324221308,-0.11463177375235506,0.34065937458035095,-0.17056542195031713,-0.05059195119328357,-0.006671887905785219,-0.021723412732805855,0.04383465105248489,-0.5701961535563507,0.1088671035330997,-0.06677828723731237,-0.04384353197871124,0.11588045419233248,-0.094008425967763,0.14054503888232225,-0.1631512489350177,0.20402687269617362,-0.18097009912739564,0.0962487705113094,0.06561827270915156,-0.025906083965691034,0.22621318364195564,0.0585205879621712,-0.030561295693906518,0.002959541762592401,-0.11946897776228503,0.020595547533457433,0.11675887857883538,0.01818789803304356,0.2579955097656486,0.06263742094455807,-0.2772369246891652,-0.029921934413690735,-0.27720812334805783,0.15892897118206475,0.24802000572666108,-0.3039168851605302,-0.005682408167287589,0.3154968762012698,-0.06780751282908075,-0.12936705384625988,-0.03846256540315171,0.0866567402557491,0.04453093393446182,-0.09899741537304094,-0.12613684908533984,0.06741371525972292,0.16769313078213965,-0.005592478949193811,-0.1351427861584763,0.1266552329955797,0.0574358983148762,0.3372033662524026,0.009408722058733601,-0.03501612664807253,-0.10051849706500386,0.2040740217766083,-0.20085172515023722,-0.038618598442551874,0.14361094462431445,0.12372828516031063,-0.08336956990358227,-0.01612107845846059,-0.0774625191112848,-0.03315085567303078,-0.02948982655484258,-0.11249912689418265,0.1343654891150431,0.15197824890892056,-0.21529527987813848,0.1259415128231099,0.5716493012060911,0.010489082784338319,0.16873408214596813,-0.09933811993730289,0.09399183713898648,0.10869621676785844,0.05188192288491425
f-146,0.08116800081325427,-0.19002845545791794,0.1710314504835694,0.15390711905817372,0.03029060877773797,0.09094650959892493,0.006538367734619911,0.291031961061426,0.058482974181812156,-0.03983236918933805,-0.16999642750608174,0.19882836027289533,-0.16178382608760508,0.22453521570019574,0.11407408182747392,0.16391348933899821,0.10297294390324079,-0.04477353442297105,0.04060626914971894,-0.15169715672065825,-0.06352798412741376,-0.13918394196955358,-0.3574716177590366,0.18934162722688366,0.011679451163573183,-0.11008029868542996,0.08210105898650288,-0.17941065800418374,-0.09706637206372909,0.13214638611113202,0.10882864146211535,0.1681420733455897,-0.17640901721184407,-0.16844162244392122,-0.050106814491754546,0.016201452190782836,-0.23628640811968463,0.011119663345163074,0.3055018875187733,0.06988577835812529,0.05604288013319189,0.050874606658402405,0.1230795876022832,-0.12666856693944065,-0.17550702396534854,-0.15290042840223747,-0.07931806241062674,0.14599518842123094,0.03638521306997661,0.05670227676683187,0.0841494179160403,0.13836009353689332,-0.033161127572003936,0.23214493725873078,-0.027520876856792942,-0.1810811410889308,0.034053974687087436,0.006756387299231022,-0.28790049980025034,-0.10009763765248461,0.13355197000880617,-0.0841707909825135,0.29336448288780986,0.04336906584691261,-0.24262967037062141,0.09068983234362196,0.08173910746522607,-0.06181422961024365,0.06581561965884694,-0.2220483213067729,0.165615659026338,-0.016701938387054877,0.2223675664194776,-0.11716914573422996,0.09384336392253581,-0.19468160538724794,-0.01850233732761635,0.3308917484319387,-0.06874007170483262,-0.2100535331743613,-0.009952516660684316,0.0050962275468773065,0.2758350869942697,0.2878751504653468,0.03164441482592572,-0.05957906715082627,-0.16363684100023904,-0.07638331172284092,0.3108456788389416,-0.009946783304960521,0.11316321554645165,0.0842025435907876,0.04779514128161161,0.9258467895069105,-0.054265823457938185,0.1452795497384814,0.05216588426790921,-0.10626513284582347,-0.26104190784856535,-0.03470345167358772
f-147,0.3030776253771146,-0.10963126206656149,-0.1576975815391215,-0.1902250638599334,0.21371309311139808,0.12587642951595748,-0.10082624639502073,0.03097523747937004,0.06825033156968667,0.18920455204938014,-0.01582010026907243,0.07091372173857297,-0.04053131390515202,0.05216784285574385,0.13557190820607776,-0.24168495288870626,-0.3596966752000039,-0.26904962636963453,-0.02030523392615937,0.07127103324029474,-0.19713898113386982,-0.0744518269094376,0.2226738455786922,-0.08462011727774346,0.35903038927249614,0.07342763857742489,-0.067432189458538,-0.16699339167750957,-0.14518530266380622,0.14725086012525418,0.12268295744479168,0.22132639777663157,-0.035199804376103004,-0.2685734253206715,0.12977188657087774,0.20758777121923722,-0.1291541424691843,-0.027702183400505398,0.19626757323815405,-0.20424309678690988,-0.05829682889765171,-0.2943825901515767,-0.23675927176055958,-0.15931336347675507,-0.11651933010146748,-0.08354610012110128,0.05853644071485936,-0.10288906480096965,-0.34533334737959925,0.1408682614326401,0.046434546066784994,0.11476241507690277,0.1825958850073154,0.1462168226068699,-0.06888373526723025,-0.0011972980208484613,0.02363227832473382,0.08035381112512024,-0.21494618815723604,0.1689424342041956,0.1958903311472382,0.04023967316672128,0.12950218083475945,-0.2950641373632333,0.04279793533743301,0.061647653232416895,0.14496517316414032,0.25507924625578055,0.2577420558532216,0.20906806657733396,-0.26343223917794417,0.1056754039679698,0.01680804965472485,-0.21232548966553097,0.0369347526272274,0.1749050908756437,0.026218059923662107,0.027049820457713748,-0.061678831116271975,-0.1887742120670487,-0.1527462643193327,0.18051800808572235,0.14466958892092247,0.07882380656274948,-0.07456623507342057,0.1896097625027047,0.14241350314701115,-0.06393683621364268,0.2139525600919154,0.020056104284753334,-0.02649804103979742,0.023826793818759445,0.32046551099099285,1.234035761263872,-0.04386544851919882,0.0013772489605215104,0.1331827374295023,-0.023013737618094204,0.03683067246114251,-0.08200689524953791
